# time x y z
1609761770493656022 -0.00958769 -0.0042612 0.0031959
1609761770498656022 -0.0085224 -0.0021306 0.0021306
1609761770503656022 -0.0010653 -0.0031959 0.0031959
1609761770508656022 -0.0010653 -0.0010653 0.0031959
1609761770513656022 -0.0010653 -0.0010653 0.0021306
1609761770518656022 0 -0.0010653 0.0021306
1609761770523656022 -0.0021306 -0.0010653 0.0031959
1609761770528656022 -0.0021306 -0.0021306 0.0021306
1609761770533656022 -0.0031959 -0.0021306 0.0010653
1609761770538656022 -0.0031959 -0.0021306 0.0010653
1609761770543656022 -0.0042612 -0.0021306 0.0021306
1609761770548656022 -0.0063918 -0.0053265 0.0010653
1609761770553656022 -0.0063918 -0.0021306 0.0021306
1609761770558656022 -0.0042612 -0.0031959 0.0031959
1609761770563656022 -0.0031959 -0.0010653 0.0031959
1609761770568656022 -0.0042612 -0.0010653 0.0021306
1609761770573656022 -0.0074571 -0.0021306 0.0031959
1609761770578656022 -0.0053265 -0.0031959 0.0031959
1609761770583656022 -0.0031959 0 0.0031959
1609761770588656022 -0.0053265 -0.0021306 0.0031959
1609761770593656022 -0.0053265 0.0010653 0.0021306
1609761770598656022 -0.0042612 0.0021306 0.0010653
1609761770603656022 -0.0053265 0 0.0021306
1609761770608656022 -0.0042612 -0.0021306 0.0031959
1609761770613656022 -0.0053265 0 0.0021306
1609761770618656022 -0.0031959 -0.0021306 0.0010653
1609761770623656022 -0.0021306 -0.0021306 0.0010653
1609761770628656022 -0.0031959 -0.0010653 0.0010653
1609761770633656022 -0.0031959 -0.0010653 0.0031959
1609761770638656022 -0.0031959 -0.0031959 0.0021306
1609761770643656022 -0.0063918 -0.0031959 0
1609761770648656022 -0.0063918 -0.0010653 0
1609761770653656022 -0.0063918 -0.0031959 0.0021306
1609761770658656022 -0.0042612 -0.0031959 0
1609761770663656022 -0.0053265 -0.0031959 0.0042612
1609761770668656022 -0.0031959 -0.0010653 0.0010653
1609761770673656022 -0.0010653 0 0.0021306
1609761770678656022 -0.0021306 -0.0021306 0.0021306
1609761770683656022 -0.0042612 -0.0021306 0.0042612
1609761770688656022 -0.0031959 -0.0021306 0
1609761770693656022 -0.0063918 -0.0021306 0.0010653
1609761770698656022 -0.0063918 -0.0053265 0.0042612
1609761770703656022 -0.0063918 -0.0031959 0.0042612
1609761770708656022 -0.0053265 -0.0021306 0.0031959
1609761770713656022 -0.0053265 -0.0031959 0.0021306
1609761770718656022 -0.0031959 -0.0010653 0.0010653
1609761770723656022 -0.0021306 0 0
1609761770728656022 0 0 0.0021306
1609761770733656022 -0.0010653 0 0.0021306
1609761770738656022 -0.0021306 0 0.0010653
1609761770743656022 0 0 0.0010653
1609761770748656022 -0.0021306 -0.0021306 0.0021306
1609761770753656022 -0.0053265 -0.0031959 0.0021306
1609761770758656022 -0.0074571 -0.0021306 0.0021306
1609761770763656022 -0.0085224 -0.0053265 0.0042612
1609761770768656022 -0.010653 -0.0042612 0.0031959
1609761770773656022 -0.010653 -0.0042612 0.0042612
1609761770778656022 -0.0117183 -0.0042612 0.0031959
1609761770783656022 -0.0085224 -0.0010653 0.0021306
1609761770788656022 -0.0031959 0 0.0010653
1609761770793656022 -0.0031959 0 0.0021306
1609761770798656022 0 0.0021306 0.0021306
1609761770803656022 -0.0021306 0 0
1609761770808656022 -0.0010653 0.0031959 0.0021306
1609761770813656022 0.0010653 0 0.0021306
1609761770818656022 -0.0042612 -0.0031959 0.0021306
1609761770823656022 -0.00958769 -0.0042612 0.0031959
1609761770828656022 -0.0117183 -0.0042612 0.0021306
1609761770833656022 -0.0117183 -0.0042612 0.0010653
1609761770838656022 -0.0042612 -0.0031959 0.0031959
1609761770843656022 -0.0031959 -0.0042612 0.0031959
1609761770848656022 -0.0031959 -0.0010653 0.0010653
1609761770853656022 -0.0021306 0.0021306 0
1609761770858656022 0.0021306 0.0031959 0.0021306
1609761770863656022 0.0010653 0.0031959 0.0021306
1609761770868656022 -0.0010653 0.0021306 0.0031959
1609761770873656022 0 -0.0042612 0.0042612
1609761770878656022 -0.0042612 -0.0063918 0.0031959
1609761770883656022 -0.0074571 -0.0053265 0.0042612
1609761770888656022 -0.0085224 -0.0031959 0.0042612
1609761770893656022 -0.00958769 -0.0063918 0.0042612
1609761770898656022 -0.00958769 -0.0053265 0
1609761770903656022 -0.0074571 -0.0042612 0.0042612
1609761770908656022 -0.0053265 -0.0042612 0.0031959
1609761770913656022 -0.0031959 0.0010653 0.0031959
1609761770918656022 0 0.0021306 0.0031959
1609761770923656022 0.0021306 0.0031959 0.0021306
1609761770928656022 0.0021306 0.0031959 -0.0010653
1609761770933656022 0 0.0021306 0
1609761770938656022 -0.0042612 0 0.0031959
1609761770943656022 -0.0042612 -0.0031959 0.0021306
1609761770948656022 -0.0085224 -0.0042612 0.0021306
1609761770953656022 -0.010653 -0.0053265 0.0042612
1609761770958656022 -0.0085224 -0.0074571 0.0042612
1609761770963656022 -0.0063918 -0.0053265 0
1609761770968656022 -0.0063918 -0.0042612 0.0021306
1609761770973656022 -0.0042612 -0.0010653 0.0021306
1609761770978656022 -0.0010653 0.0010653 0.0010653
1609761770983656022 0.0021306 0.0010653 0.0010653
1609761770988656022 0.0010653 -0.0010653 0.0021306
1609761770993656022 0 0 0.0021306
1609761770998656022 -0.0053265 -0.0010653 0.0021306
1609761771003656022 -0.0063918 -0.0042612 0.0031959
1609761771008656022 -0.0063918 -0.0053265 0.0021306
1609761771013656022 -0.0085224 -0.0063918 0.0031959
1609761771018656022 -0.0127836 -0.0053265 0.0042612
1609761771023656022 -0.0074571 -0.0042612 0.0031959
1609761771028656022 -0.0053265 0 0.0021306
1609761771033656022 -0.0042612 -0.0021306 0.0031959
1609761771038656022 -0.0021306 0 0.0021306
1609761771043656022 0.0010653 0.0021306 0
1609761771048656022 0.0010653 0.0021306 0
1609761771053656022 0 0.0010653 0
1609761771058656022 -0.0021306 -0.0010653 0
1609761771063656022 -0.0042612 -0.0042612 0
1609761771068656022 -0.0074571 -0.0031959 0.0031959
1609761771073656022 -0.0085224 -0.0042612 0.0042612
1609761771078656022 -0.0117183 -0.0042612 0.0042612
1609761771083656022 -0.0074571 -0.0042612 0.0042612
1609761771088656022 -0.0074571 -0.0031959 0.0021306
1609761771093656022 -0.0042612 -0.0021306 0.0010653
1609761771098656022 -0.0053265 -0.0021306 0.0021306
1609761771103656022 -0.0031959 0 0.0021306
1609761771108656022 -0.0010653 0.0021306 -0.0021306
1609761771113656022 -0.0010653 0.0010653 0.0021306
1609761771118656022 -0.0021306 0.0021306 0
1609761771123656022 -0.0031959 0 0.0010653
1609761771128656022 -0.0010653 -0.0021306 0.0042612
1609761771133656022 -0.0053265 -0.0031959 0.0031959
1609761771138656022 -0.00958769 -0.0053265 0.0010653
1609761771143656022 -0.0074571 -0.0031959 0.0042612
1609761771148656022 -0.0053265 -0.0042612 0.0042612
1609761771153656022 -0.0042612 -0.0021306 0.0021306
1609761771158656022 -0.0042612 -0.0010653 0.0021306
1609761771163656022 -0.0042612 -0.0010653 0.0021306
1609761771168656022 -0.0031959 -0.0010653 0.0031959
1609761771173656022 -0.0010653 -0.0010653 0.0010653
1609761771178656022 -0.0010653 -0.0010653 0.0021306
1609761771183656022 -0.0031959 -0.0021306 0.0010653
1609761771188656022 -0.0042612 -0.0042612 0.0021306
1609761771193656022 -0.0031959 -0.0031959 0.0031959
1609761771198656022 -0.0063918 -0.0031959 0.0031959
1609761771203656022 -0.0074571 -0.0031959 0.0031959
1609761771208656022 -0.0063918 -0.0021306 -0.0010653
1609761771213656022 -0.0063918 -0.0031959 0.0010653
1609761771218656022 -0.0053265 -0.0021306 0.0021306
1609761771223656022 -0.0021306 -0.0010653 0.0021306
1609761771228656022 -0.0021306 0 0.0021306
1609761771233656022 -0.0021306 0.0010653 0.0021306
1609761771238656022 -0.0021306 0 0.0021306
1609761771243656022 -0.0021306 -0.0021306 0.0031959
1609761771248656022 -0.0053265 -0.0010653 0.0021306
1609761771253656022 -0.0074571 -0.0021306 0.0031959
1609761771258656022 -0.0074571 -0.0021306 0.0010653
1609761771263656022 -0.0042612 -0.0053265 0.0031959
1609761771268656022 -0.0053265 -0.0042612 0
1609761771273656022 -0.0074571 -0.0021306 0.0010653
1609761771278656022 -0.0063918 -0.0021306 0.0031959
1609761771283656022 -0.0053265 0 0.0042612
1609761771288656022 -0.0042612 -0.0010653 0.0042612
1609761771293656022 -0.0053265 -0.0021306 0.0010653
1609761771298656022 -0.0031959 -0.0021306 0.0031959
1609761771303656022 -0.0031959 -0.0021306 0.0031959
1609761771308656022 -0.0021306 -0.0042612 0.0021306
1609761771313656022 -0.0042612 -0.0010653 0.0031959
1609761771318656022 -0.0053265 0 0.0053265
1609761771323656022 -0.0053265 -0.0031959 0.0031959
1609761771328656022 -0.0031959 -0.0031959 0.0021306
1609761771333656022 -0.0042612 -0.0042612 0.0042612
1609761771338656022 -0.0042612 -0.0031959 0.0021306
1609761771343656022 -0.0053265 -0.0031959 0.0021306
1609761771348656022 -0.0053265 -0.0031959 0.0042612
1609761771353656022 -0.0031959 0 0
1609761771358656022 -0.0031959 0.0010653 0.0021306
1609761771363656022 -0.0042612 0 0.0010653
1609761771368656022 -0.0042612 0 0.0021306
1609761771373656022 -0.0031959 -0.0021306 0.0010653
1609761771378656022 -0.0053265 -0.0010653 0.0042612
1609761771383656022 -0.0042612 -0.0021306 0.0063918
1609761771388656022 -0.0053265 -0.0010653 0.0042612
1609761771393656022 -0.0074571 -0.0021306 0.0010653
1609761771398656022 -0.0053265 -0.0021306 0.0010653
1609761771403656022 -0.0042612 -0.0042612 0
1609761771408656022 -0.0021306 -0.0042612 0.0010653
1609761771413656022 -0.0053265 -0.0031959 0.0010653
1609761771418656022 -0.0042612 -0.0010653 0.0031959
1609761771423656022 -0.0031959 -0.0021306 0.0042612
1609761771428656022 -0.0031959 -0.0010653 0.0010653
1609761771433656022 -0.0053265 0 0.0021306
1609761771438656022 -0.0042612 -0.0021306 0.0042612
1609761771443656022 -0.0031959 -0.0021306 0.0031959
1609761771448656022 -0.0053265 -0.0042612 0.0021306
1609761771453656022 -0.0042612 -0.0042612 0.0031959
1609761771458656022 -0.0042612 -0.0031959 0.0031959
1609761771463656022 -0.0010653 -0.0021306 0.0042612
1609761771468656022 -0.0053265 -0.0021306 0.0021306
1609761771473656022 -0.0042612 0 0.0042612
1609761771478656022 0 0 0.0010653
1609761771483656022 -0.0053265 -0.0021306 0.0031959
1609761771488656022 -0.0042612 -0.0021306 0.0021306
1609761771493656022 -0.0042612 -0.0031959 0
1609761771498656022 -0.0074571 -0.0031959 0.0021306
1609761771503656022 -0.0042612 -0.0010653 0.0021306
1609761771508656022 -0.0021306 -0.0021306 0.0021306
1609761771513656022 -0.0074571 0 0.0010653
1609761771518656022 -0.0053265 -0.0021306 0.0031959
1609761771523656022 -0.0031959 -0.0021306 0.0042612
1609761771528656022 -0.0031959 -0.0010653 0.0031959
1609761771533656022 -0.0010653 0 0.0053265
1609761771538656022 -0.0042612 -0.0021306 0.0031959
1609761771543656022 -0.0085224 -0.0010653 0.0010653
1609761771548656022 -0.0053265 -0.0031959 0.0031959
1609761771553656022 -0.0031959 -0.0021306 0.0042612
1609761771558656022 -0.0042612 -0.0010653 0.0031959
1609761771563656022 -0.0053265 -0.0053265 0.0021306
1609761771568656022 -0.0042612 -0.0021306 0.0010653
1609761771573656022 -0.0042612 -0.0010653 0.0010653
1609761771578656022 -0.0042612 -0.0021306 0.0031959
1609761771583656022 -0.0042612 0 0.0053265
1609761771588656022 -0.0031959 -0.0021306 0.0021306
1609761771593656022 -0.0031959 -0.0010653 0.0031959
1609761771598656022 -0.0010653 -0.0010653 0.0031959
1609761771603656022 -0.0010653 0 0.0010653
1609761771608656022 -0.0053265 -0.0021306 0.0021306
1609761771613656022 -0.0063918 -0.0021306 0.0010653
1609761771618656022 -0.0053265 -0.0010653 0.0010653
1609761771623656022 -0.0021306 0 0.0031959
1609761771628656022 -0.0042612 -0.0031959 0.0031959
1609761771633656022 -0.0053265 -0.0021306 0
1609761771638656022 -0.0042612 0.0010653 0.0021306
1609761771643656022 -0.0053265 -0.0031959 -0.0010653
1609761771648656022 -0.0063918 0.0010653 0.0010653
1609761771653656022 -0.0042612 -0.0010653 0.0031959
1609761771658656022 -0.0021306 0 0.0021306
1609761771663656022 -0.0042612 -0.0031959 0.0031959
1609761771668656022 -0.0053265 -0.0042612 0.0031959
1609761771673656022 -0.0074571 -0.0031959 0.0021306
1609761771678656022 -0.0063918 -0.0042612 0.0031959
1609761771683656022 -0.0042612 -0.0053265 0.0053265
1609761771688656022 -0.0074571 -0.0010653 0.0010653
1609761771693656022 -0.0074571 -0.0021306 0
1609761771698656022 -0.0063918 -0.0031959 0
1609761771703656022 -0.0021306 -0.0021306 0.0042612
1609761771708656022 0 -0.0021306 0.0042612
1609761771713656022 -0.0010653 0.0031959 0
1609761771718656022 -0.0010653 0.0031959 0.0010653
1609761771723656022 0.0031959 0.0031959 0.0010653
1609761771728656022 0.0031959 0 0.0031959
1609761771733656022 -0.0021306 0.0010653 0.0010653
1609761771738656022 -0.0042612 0 -0.0021306
1609761771743656022 -0.0063918 -0.0031959 0.0021306
1609761771748656022 -0.00958769 -0.0063918 0.0031959
1609761771753656022 -0.0127836 -0.0063918 0.0031959
1609761771758656022 -0.0117183 -0.0042612 0.0042612
1609761771763656022 -0.0074571 -0.0042612 0.0031959
1609761771768656022 -0.0053265 -0.0053265 0.0010653
1609761771773656022 -0.0031959 -0.0031959 0.0021306
1609761771778656022 -0.0010653 0.0010653 0.0021306
1609761771783656022 -0.0010653 0.0031959 0.0010653
1609761771788656022 0 0 0.0031959
1609761771793656022 0.0031959 0.0010653 0.0021306
1609761771798656022 0.0021306 -0.0010653 0
1609761771803656022 -0.0042612 -0.0010653 0.0031959
1609761771808656022 -0.0085224 -0.0021306 0.0031959
1609761771813656022 -0.0085224 -0.0031959 0.0021306
1609761771818656022 -0.0085224 -0.0031959 0.0042612
1609761771823656022 -0.00958769 -0.0053265 0.0053265
1609761771828656022 -0.0074571 -0.0031959 0.0031959
1609761771833656022 -0.0031959 -0.0021306 0.0021306
1609761771838656022 0 0.0010653 0.0042612
1609761771843656022 0.0010653 0.0021306 0
1609761771848656022 0.0010653 0 0.0010653
1609761771853656022 0.0010653 0.0021306 0.0021306
1609761771858656022 -0.0010653 -0.0010653 0.0021306
1609761771863656022 -0.0031959 -0.0031959 0.0042612
1609761771868656022 -0.0063918 -0.0042612 0.0031959
1609761771873656022 -0.010653 -0.0063918 0.0031959
1609761771878656022 -0.0117183 -0.0063918 0.0031959
1609761771883656022 -0.0074571 -0.0085224 0.0021306
1609761771888656022 -0.0063918 -0.0053265 0.0053265
1609761771893656022 -0.0053265 -0.0042612 0.0053265
1609761771898656022 -0.0053265 -0.0010653 0.0031959
1609761771903656022 -0.0021306 0.0010653 -0.0010653
1609761771908656022 0 0.0053265 0.0010653
1609761771913656022 0.0021306 0.0031959 0.0031959
1609761771918656022 0.0021306 0.0031959 0.0021306
1609761771923656022 0.0010653 0.0021306 0
1609761771928656022 -0.0042612 0 0.0042612
1609761771933656022 -0.0074571 -0.0031959 0.0021306
1609761771938656022 -0.0085224 -0.0053265 0.0031959
1609761771943656022 -0.010653 -0.0063918 0.0053265
1609761771948656022 -0.00958769 -0.0074571 0.0031959
1609761771953656022 -0.0074571 -0.0063918 0.0042612
1609761771958656022 -0.0063918 -0.0021306 0.0031959
1609761771963656022 -0.0053265 -0.0010653 0.0010653
1609761771968656022 -0.0010653 -0.0010653 0
1609761771973656022 0 -0.0021306 0
1609761771978656022 -0.0021306 0 0.0021306
1609761771983656022 -0.0010653 0.0010653 0.0031959
1609761771988656022 -0.0063918 -0.0010653 0.0031959
1609761771993656022 -0.0053265 -0.0021306 0.0031959
1609761771998656022 -0.0074571 0 0.0031959
1609761772003656022 -0.00958769 -0.0010653 0
1609761772008656022 -0.010653 -0.0053265 0.0031959
1609761772013656022 -0.0074571 -0.0042612 0.0053265
1609761772018656022 -0.0063918 0.0010653 0.0010653
1609761772023656022 -0.0021306 0.0010653 0.0031959
1609761772028656022 -0.0021306 0.0021306 0.0010653
1609761772033656022 -0.0010653 0.0010653 0
1609761772038656022 0 -0.0010653 0.0010653
1609761772043656022 0 0 0.0021306
1609761772048656022 -0.0031959 -0.0031959 0.0021306
1609761772053656022 -0.0042612 -0.0042612 0.0031959
1609761772058656022 -0.0074571 -0.0031959 0.0021306
1609761772063656022 -0.00958769 -0.0074571 0.0031959
1609761772068656022 -0.0074571 -0.0074571 0.0031959
1609761772073656022 -0.0085224 -0.0074571 0.0021306
1609761772078656022 -0.0053265 -0.0042612 0.0021306
1609761772083656022 -0.0063918 -0.0042612 0
1609761772088656022 -0.0042612 -0.0010653 0.0010653
1609761772093656022 -0.0021306 0 0.0031959
1609761772098656022 -0.0021306 0 0.0021306
1609761772103656022 -0.0021306 0 0.0031959
1609761772108656022 -0.0010653 0.0010653 0.0010653
1609761772113656022 -0.0021306 0 0.0010653
1609761772118656022 -0.0031959 0 0.0031959
1609761772123656022 -0.0042612 -0.0021306 0.0042612
1609761772128656022 -0.0053265 -0.0021306 0.0031959
1609761772133656022 -0.0085224 -0.0042612 0.0031959
1609761772138656022 -0.0074571 -0.0021306 0.0031959
1609761772143656022 -0.0053265 -0.0042612 0.0021306
1609761772148656022 0 -0.0010653 0.0021306
1609761772153656022 -0.0010653 -0.0021306 0.0010653
1609761772158656022 -0.0021306 -0.0010653 0.0010653
1609761772163656022 -0.0010653 -0.0031959 0.0031959
1609761772168656022 -0.0021306 0 0.0021306
1609761772173656022 -0.0031959 -0.0010653 0.0042612
1609761772178656022 -0.0042612 -0.0031959 0.0042612
1609761772183656022 -0.0063918 -0.0042612 0.0010653
1609761772188656022 -0.00958769 -0.0042612 0.0021306
1609761772193656022 -0.010653 -0.0021306 0.0031959
1609761772198656022 -0.0074571 0.0010653 0.0031959
1609761772203656022 -0.0010653 0 0.0021306
1609761772208656022 -0.0010653 -0.0010653 0.0021306
1609761772213656022 0 -0.0031959 0.0010653
1609761772218656022 0 -0.0021306 0.0021306
1609761772223656022 0 0.0010653 0.0021306
1609761772228656022 -0.0042612 0 0.0021306
1609761772233656022 -0.0063918 -0.0010653 0.0021306
1609761772238656022 -0.0031959 0 0.0010653
1609761772243656022 -0.0010653 -0.0010653 0.0031959
1609761772248656022 -0.0053265 -0.0021306 0.0031959
1609761772253656022 -0.0031959 0.0010653 0.0031959
1609761772258656022 -0.0010653 0.0042612 0
1609761772263656022 0.0010653 0.0010653 0.0021306
1609761772268656022 -0.0010653 -0.0010653 0.0031959
1609761772273656022 -0.0021306 -0.0031959 0.0031959
1609761772278656022 -0.0042612 -0.0063918 0.0010653
1609761772283656022 -0.0063918 -0.0042612 0.0042612
1609761772288656022 -0.0127836 -0.0063918 0.0021306
1609761772293656022 -0.0127836 -0.0085224 0.0031959
1609761772298656022 -0.0138489 -0.0117183 0.0021306
1609761772303656022 -0.00958769 -0.0138489 0.0042612
1609761772308656022 -0.0085224 -0.0074571 0.0042612
1609761772313656022 -0.0063918 -0.0010653 0.0031959
1609761772318656022 -0.0031959 0.0031959 0.0042612
1609761772323656022 0.0021306 0.0074571 0.0031959
1609761772328656022 0.0053265 0.0085224 0.0010653
1609761772333656022 0.010653 0.0053265 0
1609761772338656022 0.0063918 0.0042612 -0.0031959
1609761772343656022 0.0010653 0 0.0010653
1609761772348656022 -0.0031959 0 0.0021306
1609761772353656022 -0.00958769 0 0.0042612
1609761772358656022 -0.0127836 -0.0042612 0.0063918
1609761772363656022 -0.0138489 -0.0127836 0.0042612
1609761772368656022 -0.0170448 -0.0117183 0.0010653
1609761772373656022 -0.0138489 -0.0085224 0.0031959
1609761772378656022 -0.0085224 -0.0042612 0.0063918
1609761772383656022 -0.0021306 -0.0021306 0.0042612
1609761772388656022 -0.0021306 0.0010653 0
1609761772393656022 0.0031959 -0.0010653 0
1609761772398656022 0.0063918 0.0010653 -0.0010653
1609761772403656022 0.0021306 -0.0010653 0.0031959
1609761772408656022 -0.0042612 -0.0021306 0.0021306
1609761772413656022 -0.010653 -0.0010653 0.0021306
1609761772418656022 -0.0149142 -0.0021306 0.0053265
1609761772423656022 -0.0138489 -0.0063918 0.0053265
1609761772428656022 -0.0074571 -0.0042612 0.0053265
1609761772433656022 -0.0074571 -0.0031959 0.0042612
1609761772438656022 -0.0031959 -0.0010653 0.0010653
1609761772443656022 0.0021306 0.0074571 -0.0010653
1609761772448656022 0.00958769 0.0063918 0.0021306
1609761772453656022 0.010653 0.0063918 0
1609761772458656022 0.0074571 0.0063918 -0.0021306
1609761772463656022 0.0063918 0.0021306 0
1609761772468656022 -0.0031959 -0.0010653 0.0021306
1609761772473656022 -0.00958769 -0.0053265 0.0010653
1609761772478656022 -0.0159795 -0.00958769 0.0053265
1609761772483656022 -0.0202407 -0.0138489 0.0021306
1609761772488656022 -0.021306 -0.0170448 0.0042612
1609761772493656022 -0.0191754 -0.0149142 0.0074571
1609761772498656022 -0.0170448 -0.010653 0.0042612
1609761772503656022 -0.0074571 -0.0053265 0.0042612
1609761772508656022 0.0021306 0.0031959 0
1609761772513656022 0.0074571 0.0053265 0.0010653
1609761772518656022 0.00958769 0.0085224 0
1609761772523656022 0.0117183 0.0085224 -0.0010653
1609761772528656022 0.0085224 0.0074571 -0.0010653
1609761772533656022 0.0021306 0.0085224 0.0042612
1609761772538656022 0 0.0021306 0.0031959
1609761772543656022 -0.0085224 -0.0031959 0.0021306
1609761772548656022 -0.0149142 -0.0063918 0.0031959
1609761772553656022 -0.0127836 -0.010653 0.0042612
1609761772558656022 -0.0149142 -0.00958769 0.0042612
1609761772563656022 -0.0127836 -0.0053265 0.0042612
1609761772568656022 -0.0063918 -0.0010653 0.0021306
1609761772573656022 -0.0021306 -0.0021306 0.0021306
1609761772578656022 0.0031959 0 0.0010653
1609761772583656022 0.0063918 0.0031959 0
1609761772588656022 0.0063918 0.0010653 -0.0010653
1609761772593656022 0.0021306 0.0010653 0.0031959
1609761772598656022 -0.0042612 -0.0021306 0.0031959
1609761772603656022 -0.0074571 -0.0021306 0.0021306
1609761772608656022 -0.0085224 -0.0031959 0.0031959
1609761772613656022 -0.0127836 -0.0138489 0.0053265
1609761772618656022 -0.0149142 -0.0074571 0.0031959
1609761772623656022 -0.0074571 0.0010653 0.0042612
1609761772628656022 -0.0053265 -0.0085224 0.0031959
1609761772633656022 -0.0053265 -0.0042612 0.0031959
1609761772638656022 -0.00958769 -0.0053265 0.0021306
1609761772643656022 -0.0063918 -0.0021306 0
1609761772648656022 -0.0031959 0.0053265 0.0010653
1609761772653656022 0 0.0031959 0.0063918
1609761772658656022 -0.0010653 0.0031959 0.0021306
1609761772663656022 0 0.0074571 0
1609761772668656022 0.0021306 0 0.0010653
1609761772673656022 0.0021306 0.0010653 0.0042612
1609761772678656022 0.0031959 0.0053265 0.0042612
1609761772683656022 -0.0031959 0.0031959 0.0021306
1609761772688656022 -0.0021306 0.0021306 0.0031959
1609761772693656022 -0.0042612 -0.0010653 0.0053265
1609761772698656022 -0.0074571 -0.0063918 0.0053265
1609761772703656022 -0.0085224 -0.0085224 0.0010653
1609761772708656022 -0.0117183 -0.00958769 0.0010653
1609761772713656022 -0.0127836 -0.0053265 0.0021306
1609761772718656022 -0.0138489 -0.0042612 0.0021306
1609761772723656022 -0.0074571 -0.0063918 0.0010653
1609761772728656022 -0.0053265 -0.0074571 0.0021306
1609761772733656022 -0.0053265 -0.0042612 0.0010653
1609761772738656022 -0.0021306 -0.0063918 0.0042612
1609761772743656022 -0.0063918 -0.0042612 0.0053265
1609761772748656022 -0.0063918 -0.0031959 0.0021306
1609761772753656022 -0.0063918 -0.0042612 0.0021306
1609761772758656022 -0.0074571 -0.0031959 0.0021306
1609761772763656022 -0.0074571 -0.0021306 0.0031959
1609761772768656022 -0.0010653 0.0010653 0.0021306
1609761772773656022 0.0031959 0.0053265 0.0010653
1609761772778656022 0.0053265 0.010653 0.0010653
1609761772783656022 0.0063918 0.0117183 0.0010653
1609761772788656022 0.0117183 0.00958769 0
1609761772793656022 0.0085224 0.0042612 -0.0010653
1609761772798656022 0.0010653 -0.0010653 -0.0010653
1609761772803656022 -0.0053265 -0.0010653 0
1609761772808656022 -0.0149142 -0.0063918 0.0021306
1609761772813656022 -0.0191754 -0.010653 0.0042612
1609761772818656022 -0.0234366 -0.0117183 0.0063918
1609761772823656022 -0.0234366 -0.0138489 0.0053265
1609761772828656022 -0.0191754 -0.0127836 0.0021306
1609761772833656022 -0.00958769 -0.0085224 0.0042612
1609761772838656022 -0.0010653 0 0.0053265
1609761772843656022 0.0042612 0.0063918 0.0031959
1609761772848656022 0.0074571 0.010653 -0.0021306
1609761772853656022 0.0138489 0.010653 0
1609761772858656022 0.0138489 0.0074571 0
1609761772863656022 0.0085224 0.0010653 0.0010653
1609761772868656022 -0.0010653 -0.0031959 0.0042612
1609761772873656022 -0.0127836 -0.0053265 0.0042612
1609761772878656022 -0.0170448 -0.0074571 0.0053265
1609761772883656022 -0.021306 -0.0117183 0.0063918
1609761772888656022 -0.0223713 -0.00958769 0.0031959
1609761772893656022 -0.0149142 -0.0085224 0.0042612
1609761772898656022 -0.00958769 -0.0042612 0.0053265
1609761772903656022 0.0010653 0.0021306 0.0010653
1609761772908656022 0.0074571 0.0063918 0
1609761772913656022 0.010653 0.00958769 0
1609761772918656022 0.010653 0.0042612 -0.0021306
1609761772923656022 0.0063918 0.0021306 -0.0010653
1609761772928656022 -0.0010653 -0.0010653 -0.0010653
1609761772933656022 -0.010653 -0.0031959 0.0042612
1609761772938656022 -0.0170448 -0.0085224 0.0053265
1609761772943656022 -0.0191754 -0.0117183 0.0053265
1609761772948656022 -0.0202407 -0.010653 0.0031959
1609761772953656022 -0.0159795 -0.0085224 0.0042612
1609761772958656022 -0.010653 -0.0031959 0.0031959
1609761772963656022 -0.0021306 0 0.0010653
1609761772968656022 0.0063918 0.0053265 0
1609761772973656022 0.0117183 0.00958769 0.0010653
1609761772978656022 0.010653 0.010653 -0.0010653
1609761772983656022 0.00958769 0.0042612 0
1609761772988656022 0.0042612 -0.0021306 0.0021306
1609761772993656022 -0.0042612 -0.0031959 0.0021306
1609761772998656022 -0.0117183 -0.0063918 0.0053265
1609761773003656022 -0.0191754 -0.0085224 0.0053265
1609761773008656022 -0.0181101 -0.0127836 0.0042612
1609761773013656022 -0.0191754 -0.0117183 0.0053265
1609761773018656022 -0.0127836 -0.0074571 0.0042612
1609761773023656022 -0.0042612 -0.0021306 0.0031959
1609761773028656022 0.0021306 0.0021306 0.0021306
1609761773033656022 0.00958769 0.0042612 0.0010653
1609761773038656022 0.010653 0.0053265 -0.0021306
1609761773043656022 0.0074571 0.0031959 0
1609761773048656022 0.0031959 0.0042612 0.0031959
1609761773053656022 -0.0031959 -0.0010653 0.0031959
1609761773058656022 -0.00958769 -0.0042612 0.0031959
1609761773063656022 -0.0138489 -0.0063918 0.0053265
1609761773068656022 -0.0181101 -0.0085224 0.0063918
1609761773073656022 -0.0138489 -0.010653 0.0031959
1609761773078656022 -0.0117183 -0.0085224 0.0042612
1609761773083656022 -0.0074571 -0.0063918 0.0042612
1609761773088656022 -0.0021306 0.0021306 0.0021306
1609761773093656022 0.0021306 0.0021306 0
1609761773098656022 0.0053265 0.0031959 0
1609761773103656022 0.0074571 0.0031959 0.0031959
1609761773108656022 0.0053265 0.0010653 0.0010653
1609761773113656022 -0.0021306 0.0021306 0.0010653
1609761773118656022 -0.0053265 -0.0010653 0.0021306
1609761773123656022 -0.0117183 -0.0063918 0.0031959
1609761773128656022 -0.0138489 -0.0085224 0.0031959
1609761773133656022 -0.0149142 -0.0085224 0.0042612
