# time x y z
1609761770788656022 2.83962 -2.95455 19.5613
1609761770793656022 2.82526 -2.98807 19.5422
1609761770798656022 2.82526 -2.98807 19.5422
1609761770803656022 2.76301 -2.92103 19.4895
1609761770808656022 2.76301 -2.92103 19.4895
1609761770813656022 2.70554 -2.87314 19.4991
1609761770818656022 2.70554 -2.87314 19.4991
1609761770823656022 2.70076 -2.88272 19.456
1609761770828656022 2.70076 -2.88272 19.456
1609761770833656022 2.77258 -2.87314 19.4368
1609761770838656022 2.77258 -2.87314 19.4368
1609761770843656022 2.76301 -2.95934 19.5996
1609761770848656022 2.76301 -2.95934 19.5996
1609761770853656022 2.81089 -2.91624 19.5326
1609761770858656022 2.81089 -2.91624 19.5326
1609761770863656022 2.8061 -2.92103 19.5278
1609761770868656022 2.8061 -2.92103 19.5278
1609761770873656022 2.69118 -2.85878 19.4608
1609761770878656022 2.69118 -2.85878 19.4608
1609761770883656022 2.71512 -2.81568 19.4895
1609761770888656022 2.71512 -2.81568 19.4895
1609761770893656022 2.78695 -2.8492 19.5422
1609761770898656022 2.78695 -2.8492 19.5422
1609761770903656022 2.84441 -2.91624 19.5374
1609761770908656022 2.84441 -2.91624 19.5374
1609761770913656022 2.82047 -2.9737 19.5709
1609761770918656022 2.82047 -2.9737 19.5709
1609761770923656022 2.81568 -2.92103 19.5805
1609761770928656022 2.81568 -2.92103 19.5805
1609761770933656022 2.79653 -2.93061 19.5326
1609761770938656022 2.79653 -2.93061 19.5326
1609761770943656022 2.7247 -2.85399 19.4416
1609761770948656022 2.7247 -2.85399 19.4416
1609761770953656022 2.73906 -2.86836 19.523
1609761770958656022 2.73906 -2.86836 19.523
1609761770963656022 2.78216 -2.98328 19.5374
1609761770968656022 2.78216 -2.98328 19.5374
1609761770973656022 2.81568 -2.92103 19.5517
1609761770978656022 2.81568 -2.92103 19.5517
1609761770983656022 2.81089 -2.96413 19.5422
1609761770988656022 2.81089 -2.96413 19.5422
1609761770993656022 2.78216 -2.90666 19.5182
1609761770998656022 2.78216 -2.90666 19.5182
1609761771003656022 2.73906 -2.86836 19.4656
1609761771008656022 2.73906 -2.86836 19.4656
1609761771013656022 2.75822 -2.86357 19.456
1609761771018656022 2.75822 -2.86357 19.456
1609761771023656022 2.78216 -2.92582 19.5086
1609761771028656022 2.78216 -2.92582 19.5086
1609761771033656022 2.83962 -2.95455 19.547
1609761771038656022 2.83962 -2.95455 19.547
1609761771043656022 2.81568 -2.9354 19.5805
1609761771048656022 2.81568 -2.9354 19.5805
1609761771053656022 2.77737 -2.90188 19.5134
1609761771058656022 2.77737 -2.90188 19.5134
1609761771063656022 2.7247 -2.87314 19.4895
1609761771068656022 2.7247 -2.87314 19.4895
1609761771073656022 2.71512 -2.88272 19.4991
1609761771078656022 2.71512 -2.88272 19.4991
1609761771083656022 2.79653 -2.89709 19.5326
1609761771088656022 2.79653 -2.89709 19.5326
1609761771093656022 2.8061 -2.94497 19.5853
1609761771098656022 2.8061 -2.94497 19.5853
1609761771103656022 2.79174 -2.97849 19.5661
1609761771108656022 2.79174 -2.97849 19.5661
1609761771113656022 2.79174 -2.89709 19.5134
1609761771118656022 2.79174 -2.89709 19.5134
1609761771123656022 2.78216 -2.90188 19.5134
1609761771128656022 2.78216 -2.90188 19.5134
1609761771133656022 2.73906 -2.90188 19.4656
1609761771138656022 2.73906 -2.90188 19.4656
1609761771143656022 2.74864 -2.90188 19.4943
1609761771148656022 2.74864 -2.90188 19.4943
1609761771153656022 2.74385 -2.93061 19.5422
1609761771158656022 2.74385 -2.93061 19.5422
1609761771163656022 2.75343 -2.94497 19.5613
1609761771168656022 2.75343 -2.94497 19.5613
1609761771173656022 2.76301 -2.91145 19.5182
1609761771178656022 2.76301 -2.91145 19.5182
1609761771183656022 2.75822 -2.92582 19.4991
1609761771188656022 2.75822 -2.92582 19.4991
1609761771193656022 2.77258 -2.90188 19.4799
1609761771198656022 2.77258 -2.90188 19.4799
1609761771203656022 2.77737 -2.92103 19.4991
1609761771208656022 2.77737 -2.92103 19.4991
1609761771213656022 2.77737 -2.9354 19.4895
1609761771218656022 2.77737 -2.9354 19.4895
1609761771223656022 2.80132 -2.93061 19.5517
1609761771228656022 2.80132 -2.93061 19.5517
1609761771233656022 2.78695 -2.92103 19.5422
1609761771238656022 2.78695 -2.92103 19.5422
1609761771243656022 2.75822 -2.8923 19.5039
1609761771248656022 2.75822 -2.8923 19.5039
1609761771253656022 2.70554 -2.88272 19.4847
1609761771258656022 2.70554 -2.88272 19.4847
1609761771263656022 2.72949 -2.89709 19.4751
1609761771268656022 2.72949 -2.89709 19.4751
1609761771273656022 2.80132 -2.87793 19.4751
1609761771278656022 2.80132 -2.87793 19.4751
1609761771283656022 2.79174 -2.91145 19.5039
1609761771288656022 2.79174 -2.91145 19.5039
1609761771293656022 2.81089 -2.95934 19.523
1609761771298656022 2.81089 -2.95934 19.523
1609761771303656022 2.78216 -2.9354 19.5182
1609761771308656022 2.78216 -2.9354 19.5182
1609761771313656022 2.78695 -2.90666 19.4847
1609761771318656022 2.78695 -2.90666 19.4847
1609761771323656022 2.7678 -2.87793 19.5039
1609761771328656022 2.7678 -2.87793 19.5039
1609761771333656022 2.78695 -2.8923 19.5374
1609761771338656022 2.78695 -2.8923 19.5374
1609761771343656022 2.79174 -2.92582 19.5182
1609761771348656022 2.79174 -2.92582 19.5182
1609761771353656022 2.78216 -2.96413 19.5517
1609761771358656022 2.78216 -2.96413 19.5517
1609761771363656022 2.79174 -2.96413 19.5422
1609761771368656022 2.79174 -2.96413 19.5422
1609761771373656022 2.7678 -2.9354 19.5422
1609761771378656022 2.7678 -2.9354 19.5422
1609761771383656022 2.74864 -2.91624 19.5374
1609761771388656022 2.74864 -2.91624 19.5374
1609761771393656022 2.74385 -2.91624 19.4943
1609761771398656022 2.74385 -2.91624 19.4943
1609761771403656022 2.78695 -2.9354 19.5134
1609761771408656022 2.78695 -2.9354 19.5134
1609761771413656022 2.77258 -2.94976 19.5182
1609761771418656022 2.77258 -2.94976 19.5182
1609761771423656022 2.7678 -2.90188 19.4943
1609761771428656022 2.7678 -2.90188 19.4943
1609761771433656022 2.80132 -2.92103 19.5039
1609761771438656022 2.80132 -2.92103 19.5039
1609761771443656022 2.78695 -2.9354 19.4991
1609761771448656022 2.78695 -2.9354 19.4991
1609761771453656022 2.7678 -2.91145 19.5374
1609761771458656022 2.7678 -2.91145 19.5374
1609761771463656022 2.77737 -2.91624 19.547
1609761771468656022 2.77737 -2.91624 19.547
1609761771473656022 2.7678 -2.92582 19.5134
1609761771478656022 2.7678 -2.92582 19.5134
1609761771483656022 2.76301 -2.90666 19.4943
1609761771488656022 2.76301 -2.90666 19.4943
1609761771493656022 2.76301 -2.9354 19.5182
1609761771498656022 2.76301 -2.9354 19.5182
1609761771503656022 2.74864 -2.91624 19.4991
1609761771508656022 2.74864 -2.91624 19.4991
1609761771513656022 2.79653 -2.9354 19.4751
1609761771518656022 2.79653 -2.9354 19.4751
1609761771523656022 2.77737 -2.91145 19.4991
1609761771528656022 2.77737 -2.91145 19.4991
1609761771533656022 2.75822 -2.92582 19.5039
1609761771538656022 2.75822 -2.92582 19.5039
1609761771543656022 2.77737 -2.93061 19.5086
1609761771548656022 2.77737 -2.93061 19.5086
1609761771553656022 2.78695 -2.88751 19.4751
1609761771558656022 2.78695 -2.88751 19.4751
1609761771563656022 2.78216 -2.91624 19.5086
1609761771568656022 2.78216 -2.91624 19.5086
1609761771573656022 2.78695 -2.90666 19.5039
1609761771578656022 2.78695 -2.90666 19.5039
1609761771583656022 2.82526 -2.9354 19.5278
1609761771588656022 2.82526 -2.9354 19.5278
1609761771593656022 2.79653 -2.93061 19.5613
1609761771598656022 2.79653 -2.93061 19.5613
1609761771603656022 2.75343 -2.91624 19.547
1609761771608656022 2.75343 -2.91624 19.547
1609761771613656022 2.77258 -2.90188 19.4943
1609761771618656022 2.77258 -2.90188 19.4943
1609761771623656022 2.7678 -2.90188 19.5326
1609761771628656022 2.7678 -2.90188 19.5326
1609761771633656022 2.74385 -2.90188 19.5134
1609761771638656022 2.74385 -2.90188 19.5134
1609761771643656022 2.75343 -2.94018 19.523
1609761771648656022 2.75343 -2.94018 19.523
1609761771653656022 2.75343 -2.88272 19.4512
1609761771658656022 2.75343 -2.88272 19.4512
1609761771663656022 2.71033 -2.91624 19.6092
1609761771668656022 2.71033 -2.91624 19.6092
1609761771673656022 2.73428 -2.88272 19.4751
1609761771678656022 2.73428 -2.88272 19.4751
1609761771683656022 2.78695 -2.8923 19.5374
1609761771688656022 2.78695 -2.8923 19.5374
1609761771693656022 2.84441 -2.9354 19.5374
1609761771698656022 2.84441 -2.9354 19.5374
1609761771703656022 2.83484 -2.99286 19.5565
1609761771708656022 2.83484 -2.99286 19.5565
1609761771713656022 2.84441 -2.99765 19.6092
1609761771718656022 2.84441 -2.99765 19.6092
1609761771723656022 2.75822 -2.86836 19.4895
1609761771728656022 2.75822 -2.86836 19.4895
1609761771733656022 2.70554 -2.88751 19.5374
1609761771738656022 2.70554 -2.88751 19.5374
1609761771743656022 2.67681 -2.8061 19.3937
1609761771748656022 2.67681 -2.8061 19.3937
1609761771753656022 2.71512 -2.88751 19.4703
1609761771758656022 2.71512 -2.88751 19.4703
1609761771763656022 2.76301 -2.93061 19.4608
1609761771768656022 2.76301 -2.93061 19.4608
1609761771773656022 2.79653 -3.00722 19.614
1609761771778656022 2.79653 -3.00722 19.614
1609761771783656022 2.87314 -2.93061 19.5853
1609761771788656022 2.87314 -2.93061 19.5853
1609761771793656022 2.81568 -2.8923 19.523
1609761771798656022 2.81568 -2.8923 19.523
1609761771803656022 2.7678 -2.93061 19.5374
1609761771808656022 2.7678 -2.93061 19.5374
1609761771813656022 2.73906 -2.90666 19.4703
1609761771818656022 2.73906 -2.90666 19.4703
1609761771823656022 2.73428 -2.94497 19.5565
1609761771828656022 2.73428 -2.94497 19.5565
1609761771833656022 2.77258 -2.96892 19.5709
1609761771838656022 2.77258 -2.96892 19.5709
1609761771843656022 2.81089 -2.92582 19.5039
1609761771848656022 2.81089 -2.92582 19.5039
1609761771853656022 2.73428 -2.88272 19.5278
1609761771858656022 2.73428 -2.88272 19.5278
1609761771863656022 2.6816 -2.83484 19.456
1609761771868656022 2.6816 -2.83484 19.456
1609761771873656022 2.7247 -2.87793 19.456
1609761771878656022 2.7247 -2.87793 19.456
1609761771883656022 2.78216 -2.94018 19.5326
1609761771888656022 2.78216 -2.94018 19.5326
1609761771893656022 2.83962 -2.97849 19.5613
1609761771898656022 2.83962 -2.97849 19.5613
1609761771903656022 2.87793 -2.96892 19.5948
1609761771908656022 2.77258 -2.94497 19.5374
1609761771913656022 2.77258 -2.94497 19.5374
1609761771918656022 2.73428 -2.89709 19.4943
1609761771923656022 2.73428 -2.89709 19.4943
1609761771928656022 2.69597 -2.83005 19.4081
1609761771933656022 2.69597 -2.83005 19.4081
1609761771938656022 2.67681 -2.87314 19.4272
1609761771943656022 2.67681 -2.87314 19.4272
1609761771948656022 2.73428 -2.90188 19.5086
1609761771953656022 2.73428 -2.90188 19.5086
1609761771958656022 2.79653 -2.96892 19.5709
1609761771963656022 2.79653 -2.96892 19.5709
1609761771968656022 2.83005 -2.9737 19.5757
1609761771973656022 2.83005 -2.9737 19.5757
1609761771978656022 2.7678 -2.91624 19.5134
1609761771983656022 2.7678 -2.91624 19.5134
1609761771988656022 2.78695 -2.91145 19.4703
1609761771993656022 2.78695 -2.91145 19.4703
1609761771998656022 2.7678 -2.87793 19.5039
1609761772003656022 2.7678 -2.87793 19.5039
1609761772008656022 2.74385 -2.91145 19.547
1609761772013656022 2.74385 -2.91145 19.547
1609761772018656022 2.82047 -2.9354 19.5374
1609761772023656022 2.82047 -2.9354 19.5374
1609761772028656022 2.80132 -2.9354 19.5422
1609761772033656022 2.80132 -2.9354 19.5422
1609761772038656022 2.76301 -2.85399 19.5039
1609761772043656022 2.76301 -2.85399 19.5039
1609761772048656022 2.71991 -2.85878 19.4751
1609761772053656022 2.71991 -2.85878 19.4751
1609761772058656022 2.75822 -2.86357 19.4847
1609761772063656022 2.75822 -2.86357 19.4847
1609761772068656022 2.77258 -2.90188 19.5278
1609761772073656022 2.77258 -2.90188 19.5278
1609761772078656022 2.83005 -2.93061 19.5613
1609761772083656022 2.83005 -2.93061 19.5613
1609761772088656022 2.83962 -2.98807 19.5805
1609761772093656022 2.83962 -2.98807 19.5805
1609761772098656022 2.78695 -2.93061 19.523
1609761772103656022 2.78695 -2.93061 19.523
1609761772108656022 2.77737 -2.91145 19.547
1609761772113656022 2.77737 -2.91145 19.547
1609761772118656022 2.75343 -2.88751 19.4943
1609761772123656022 2.75343 -2.88751 19.4943
1609761772128656022 2.73428 -2.88272 19.4943
1609761772133656022 2.73428 -2.88272 19.4943
1609761772138656022 2.7678 -2.9354 19.5326
1609761772143656022 2.7678 -2.9354 19.5326
1609761772148656022 2.75822 -2.9354 19.4943
1609761772153656022 2.75822 -2.9354 19.4943
1609761772158656022 2.72949 -2.9354 19.4751
1609761772163656022 2.72949 -2.9354 19.4751
1609761772168656022 2.75822 -2.91145 19.5374
1609761772173656022 2.75822 -2.91145 19.5374
1609761772178656022 2.76301 -2.88751 19.4608
1609761772183656022 2.76301 -2.88751 19.4608
1609761772188656022 2.8061 -2.8923 19.432
1609761772193656022 2.8061 -2.8923 19.432
1609761772198656022 2.77258 -2.94018 19.6523
1609761772203656022 2.77258 -2.94018 19.6523
1609761772208656022 2.75822 -2.99286 19.5709
1609761772213656022 2.75822 -2.99286 19.5709
1609761772218656022 2.83484 -2.90188 19.5039
1609761772223656022 2.83484 -2.90188 19.5039
1609761772228656022 2.88751 -2.93061 19.5709
1609761772233656022 2.88751 -2.93061 19.5709
1609761772238656022 2.73428 -2.88751 19.4177
1609761772243656022 2.73428 -2.88751 19.4177
1609761772248656022 2.72949 -2.9737 19.5757
1609761772253656022 2.72949 -2.9737 19.5757
1609761772258656022 2.66724 -2.82526 19.4751
1609761772263656022 2.66724 -2.82526 19.4751
1609761772268656022 2.58104 -2.87793 19.5134
1609761772273656022 2.58104 -2.87793 19.5134
1609761772278656022 2.67681 -2.74385 19.3794
1609761772283656022 2.67681 -2.74385 19.3794
1609761772288656022 2.76301 -2.89709 19.5278
1609761772293656022 2.76301 -2.89709 19.5278
1609761772298656022 2.83962 -2.92103 19.4656
1609761772303656022 2.83962 -2.92103 19.4656
1609761772308656022 2.98328 -3.02638 19.6619
1609761772313656022 2.98328 -3.02638 19.6619
1609761772318656022 2.96413 -3.02159 19.6188
1609761772323656022 2.96413 -3.02159 19.6188
1609761772328656022 2.77258 -2.95934 19.6284
1609761772333656022 2.77258 -2.95934 19.6284
1609761772338656022 2.71512 -2.82526 19.4512
1609761772343656022 2.71512 -2.82526 19.4512
1609761772348656022 2.61935 -2.72949 19.4033
1609761772353656022 2.61935 -2.72949 19.4033
1609761772358656022 2.60977 -2.87314 19.4608
1609761772363656022 2.60977 -2.87314 19.4608
1609761772368656022 2.78216 -2.87314 19.3458
1609761772373656022 2.78216 -2.87314 19.3458
1609761772378656022 2.86357 -3.03117 19.7768
1609761772383656022 2.86357 -3.03117 19.7768
1609761772388656022 2.78216 -2.92103 19.4847
1609761772393656022 2.78216 -2.92103 19.4847
1609761772398656022 2.79174 -2.96892 19.6475
1609761772403656022 2.79174 -2.96892 19.6475
1609761772408656022 2.91145 -2.84441 19.3889
1609761772413656022 2.91145 -2.84441 19.3889
1609761772418656022 2.90666 -2.9354 19.4895
1609761772423656022 2.90666 -2.9354 19.4895
1609761772428656022 2.93061 -3.02638 19.6044
1609761772433656022 2.93061 -3.02638 19.6044
1609761772438656022 2.85399 -2.94018 19.5517
1609761772443656022 2.85399 -2.94018 19.5517
1609761772448656022 2.68639 -3.00244 19.6475
1609761772453656022 2.68639 -3.00244 19.6475
1609761772458656022 2.53316 -2.75822 19.3602
1609761772463656022 2.53316 -2.75822 19.3602
1609761772468656022 2.56189 -2.72949 19.4751
1609761772473656022 2.56189 -2.72949 19.4751
1609761772478656022 2.65766 -2.71512 19.2932
1609761772483656022 2.65766 -2.71512 19.2932
1609761772488656022 2.82526 -2.96413 19.523
1609761772493656022 2.82526 -2.96413 19.523
1609761772498656022 3.03117 -3.06469 19.6571
1609761772503656022 3.03117 -3.06469 19.6571
1609761772508656022 2.98807 -3.11736 19.7146
1609761772513656022 2.98807 -3.11736 19.7146
1609761772518656022 2.90666 -3.03117 19.6523
1609761772523656022 2.90666 -3.03117 19.6523
1609761772528656022 2.7678 -2.85399 19.456
1609761772533656022 2.7678 -2.85399 19.456
1609761772538656022 2.66724 -2.76301 19.4081
1609761772543656022 2.66724 -2.76301 19.4081
1609761772548656022 2.60977 -2.82047 19.3602
1609761772553656022 2.60977 -2.82047 19.3602
1609761772558656022 2.74864 -2.87793 19.5661
1609761772563656022 2.74864 -2.87793 19.5661
1609761772568656022 2.82526 -2.99765 19.6284
1609761772573656022 2.82526 -2.99765 19.6284
1609761772578656022 2.8061 -2.98807 19.5278
1609761772583656022 2.8061 -2.98807 19.5278
1609761772588656022 2.77258 -2.8923 19.4991
1609761772593656022 2.77258 -2.8923 19.4991
1609761772598656022 2.7247 -2.81089 19.4033
1609761772603656022 2.7247 -2.81089 19.4033
1609761772608656022 2.70076 -2.84441 19.4703
1609761772613656022 2.70076 -2.84441 19.4703
1609761772618656022 2.79174 -2.85399 19.5326
1609761772623656022 2.79174 -2.85399 19.5326
1609761772628656022 2.83962 -2.98807 19.6763
1609761772633656022 2.83962 -2.98807 19.6763
1609761772638656022 2.92103 -2.96413 19.3602
1609761772643656022 2.92103 -2.96413 19.3602
1609761772648656022 2.95455 -3.05032 19.772
1609761772653656022 2.95455 -3.05032 19.772
1609761772658656022 2.74864 -3.00244 19.5422
1609761772663656022 2.74864 -3.00244 19.5422
1609761772668656022 2.73906 -2.8923 19.4512
1609761772673656022 2.73906 -2.8923 19.4512
1609761772678656022 2.79653 -2.83484 19.4943
1609761772683656022 2.79653 -2.83484 19.4943
1609761772688656022 2.55231 -2.79653 19.3937
1609761772693656022 2.55231 -2.79653 19.3937
1609761772698656022 2.52837 -2.92103 19.523
1609761772703656022 2.52837 -2.92103 19.523
1609761772708656022 2.69597 -2.77258 19.3602
1609761772713656022 2.69597 -2.77258 19.3602
1609761772718656022 2.73428 -2.97849 19.6906
1609761772723656022 2.73428 -2.97849 19.6906
1609761772728656022 2.78216 -2.86357 19.4799
1609761772733656022 2.78216 -2.86357 19.4799
1609761772738656022 2.93061 -2.99765 19.6763
1609761772743656022 2.93061 -2.99765 19.6763
1609761772748656022 2.99286 -2.96413 19.4751
1609761772753656022 2.99286 -2.96413 19.4751
1609761772758656022 2.8923 -3.13652 19.6379
1609761772763656022 2.8923 -3.13652 19.6379
1609761772768656022 2.88272 -2.99286 19.6188
1609761772773656022 2.88272 -2.99286 19.6188
1609761772778656022 2.77737 -2.9354 19.5613
1609761772783656022 2.77737 -2.9354 19.5613
1609761772788656022 2.57146 -2.75822 19.4943
1609761772793656022 2.57146 -2.75822 19.4943
1609761772798656022 2.49006 -2.72949 19.3171
1609761772803656022 2.49006 -2.72949 19.3171
1609761772808656022 2.6002 -2.75343 19.3506
1609761772813656022 2.6002 -2.75343 19.3506
1609761772818656022 2.75822 -2.91624 19.4129
1609761772823656022 2.75822 -2.91624 19.4129
1609761772828656022 2.90188 -3.11257 19.6571
1609761772833656022 2.90188 -3.11257 19.6571
1609761772838656022 3.05032 -3.08384 19.7193
1609761772843656022 3.05032 -3.08384 19.7193
1609761772848656022 2.87314 -3.00722 19.6284
1609761772853656022 2.87314 -3.00722 19.6284
1609761772858656022 2.7247 -2.85399 19.4608
1609761772863656022 2.7247 -2.85399 19.4608
1609761772868656022 2.67681 -2.75822 19.2788
1609761772873656022 2.67681 -2.75822 19.2788
1609761772878656022 2.6816 -2.81089 19.3985
1609761772883656022 2.6816 -2.81089 19.3985
1609761772888656022 2.78216 -2.98807 19.5374
1609761772893656022 2.78216 -2.98807 19.5374
1609761772898656022 2.8923 -3.00722 19.705
1609761772903656022 2.8923 -3.00722 19.705
1609761772908656022 2.77737 -3.01201 19.681
1609761772913656022 2.77737 -3.01201 19.681
1609761772918656022 2.71991 -2.86836 19.4272
1609761772923656022 2.71991 -2.86836 19.4272
1609761772928656022 2.69597 -2.81568 19.4129
1609761772933656022 2.69597 -2.81568 19.4129
1609761772938656022 2.69118 -2.81089 19.3698
1609761772943656022 2.69118 -2.81089 19.3698
1609761772948656022 2.8061 -2.94976 19.5326
1609761772953656022 2.8061 -2.94976 19.5326
1609761772958656022 2.87314 -3.0168 19.6475
1609761772963656022 2.87314 -3.0168 19.6475
1609761772968656022 2.81568 -3.02638 19.6763
1609761772973656022 2.81568 -3.02638 19.6763
1609761772978656022 2.71512 -2.90666 19.5182
1609761772983656022 2.71512 -2.90666 19.5182
1609761772988656022 2.67681 -2.73906 19.341
1609761772993656022 2.67681 -2.73906 19.341
1609761772998656022 2.65766 -2.82047 19.3985
1609761773003656022 2.65766 -2.82047 19.3985
1609761773008656022 2.73906 -2.92582 19.4799
1609761773013656022 2.73906 -2.92582 19.4799
1609761773018656022 2.85878 -2.99765 19.6427
1609761773023656022 2.85878 -2.99765 19.6427
1609761773028656022 2.91145 -3.00722 19.6763
1609761773033656022 2.91145 -3.00722 19.6763
1609761773038656022 2.79653 -2.98328 19.5661
1609761773043656022 2.79653 -2.98328 19.5661
1609761773048656022 2.71033 -2.83005 19.4129
1609761773053656022 2.71033 -2.83005 19.4129
1609761773058656022 2.64808 -2.82047 19.4225
1609761773063656022 2.64808 -2.82047 19.4225
1609761773068656022 2.71512 -2.90188 19.4751
1609761773073656022 2.71512 -2.90188 19.4751
1609761773078656022 2.86836 -2.94976 19.5901
1609761773083656022 2.86836 -2.94976 19.5901
1609761773088656022 2.8492 -2.99765 19.6475
1609761773093656022 2.8492 -2.99765 19.6475
1609761773098656022 2.72949 -2.9737 19.5661
1609761773103656022 2.72949 -2.9737 19.5661
1609761773108656022 2.6816 -2.89709 19.4703
1609761773113656022 2.6816 -2.89709 19.4703
1609761773118656022 2.73428 -2.76301 19.3794
1609761773123656022 2.73428 -2.76301 19.3794
1609761773128656022 2.7678 -2.88272 19.4416
1609761773133656022 2.7678 -2.88272 19.4416
1609761773138656022 2.78695 -2.92103 19.5422
1609761773143656022 2.78695 -2.92103 19.5422
1609761773148656022 2.79653 -3.06948 19.6332
1609761773153656022 2.79653 -3.06948 19.6332
1609761773158656022 2.88272 -2.9737 19.5278
1609761773163656022 2.88272 -2.9737 19.5278
1609761773168656022 2.90666 -2.9737 19.5565
1609761773173656022 2.90666 -2.9737 19.5565
